player_id,first_name,last_name,position,team_abbr,price,round,plays,opponent_abbr,home_away,turn,opp_factor,p_win,proj_r,weight
3816,Markus,Howard,Guard,KBA,8.3,1,True,OLY,home,1,0.9642251320798811,0.3615234551224682,5.992034654347762,1.0
3905,Iffe,Lundberg,Guard,MTA,8.3,1,True,ASV,away,1,1.0169927670426289,0.5260745044859986,5.193051320621464,1.0
4251,Brancou,Badio,Guard,PAO,8.3,1,True,PBB,home,1,1.0676155355869732,0.6118620992637143,8.742915380655365,1.0
8846,Tonye,Jekiri,Center,PAR,8.3,1,True,MIL,home,2,0.9928592717031777,0.5711463077269484,5.077732591979102,1.0
3797,Moustapha,Fall,Center,PAO,8.2,1,True,PBB,home,1,1.0676155355869732,0.6118620992637143,1.7968902737228458,1.0
3801,Nicolo,Melli,Forward,FBT,8.2,1,True,VIR,home,2,1.0200115787022004,0.7137416193840752,7.6276209806605095,1.0
3861,Thomas,Walkup,Guard,OLY,8.2,1,True,KBA,away,1,1.0255635195978292,0.6384765448775318,6.721777048490104,1.0
3925,Devon,Hall,Guard,MIL,8.2,1,True,PAR,away,2,1.0144890730469769,0.4288536922730516,6.863802677793672,1.0
3838,Collin,Malcolm,Forward,EFS,8.1,1,True,BAR,away,1,0.9713488831066465,0.3927596216582184,6.481155681351597,1.0
3880,Derek ,Willis,Forward,PAR,8.1,1,True,MIL,home,2,0.9928592717031777,0.5711463077269484,5.171868766360827,1.0
3980,Aleksander,Balcerowski,Center,BAR,8.0,1,True,EFS,home,1,0.9921276802747302,0.6072403783417816,1.826919500369204,1.0
7209,Lamar,Stevens,Forward,PAR,8.0,1,True,MIL,home,2,0.9928592717031777,0.5711463077269484,5.400438246815306,1.0
7215,Dylan,Osetkowski,Forward,VBC,8.0,1,True,BJK,away,2,1.0,0.43920214640793864,5.874560559665643,1.0
7226,Allan,Dokossi,Center,PBB,8.0,1,True,PAO,away,1,1.001926866949797,0.38813790073628573,6.810507671635408,1.0
8727,Braxton,Key,Forward,FBT,8.0,1,True,VIR,home,2,1.0200115787022004,0.7137416193840752,4.548003889611367,1.0
11509,Eugene,German,Guard,HTA,8.0,1,True,BAY,home,1,0.9974756531960829,0.7693323947529245,1.8618181557031677,1.0
11535,Max,Shulga,Guard,RMB,8.0,1,True,DUB,away,1,1.0622923492427345,0.418583649662316,3.841912317933819,1.0
7243,Nathan,Sestina,Forward,ASV,7.9,1,True,MTA,home,1,1.0330138352168343,0.47392549551400137,0.9105334291936669,1.0
8834,Chris,Silva,Center,FBT,7.9,1,True,VIR,home,2,1.0200115787022004,0.7137416193840752,1.8878650617009731,1.0
3826,Frank,Ntilikina,Guard,PBB,7.8,1,True,PAO,away,1,1.001926866949797,0.38813790073628573,2.278478988227794,1.0
4097,Nikola,Tanaskovic,Center,PAR,7.8,1,True,MIL,home,2,0.9928592717031777,0.5711463077269484,1.536615416856803,1.0
11502,Olivier,Nkamboua,Forward,BAR,7.8,1,True,EFS,home,1,0.9921276802747302,0.6072403783417816,5.074465766455054,1.0
3824,Luca,Vildoza,Guard,PAR,7.7,1,True,MIL,home,2,0.9928592717031777,0.5711463077269484,7.514354842468942,1.0
3960,Tamir,Blatt,Guard,HTA,7.7,1,True,BAY,home,1,0.9974756531960829,0.7693323947529245,7.532321022247205,1.0
4195,Justinian,Jessup,Guard,BAY,7.7,1,True,HTA,away,1,1.034263777814163,0.23066760524707547,6.70713213913649,1.0
4758,Perry,Dozier,Guard,EFS,7.7,1,True,BAR,away,1,0.9713488831066465,0.3927596216582184,0.8134640908572006,1.0
3828,Georgios,Papagiannis,Center,EFS,7.5,1,True,BAR,away,1,0.9713488831066465,0.3927596216582184,0.0,1.0
3842,Scottie,Wilbekin,Guard,BJK,7.5,1,True,VBC,home,2,1.0147146376788245,0.5607978535920614,4.167543875474607,1.0
3846,Tyson,Ward,Forward,OLY,7.5,1,True,KBA,away,1,1.0255635195978292,0.6384765448775318,5.675061630500607,1.0
3883,Johannes,Voigtmann,Center,BAY,7.5,1,True,HTA,away,1,1.034263777814163,0.23066760524707547,3.5351846649962155,1.0
3948,Mbaye,Ndiaye,Forward,OLY,7.5,1,True,KBA,away,1,1.0255635195978292,0.6384765448775318,6.64227224503916,1.0
4159,Khadeen,Carrington,Guard,HTA,7.5,1,True,BAY,home,1,0.9974756531960829,0.7693323947529245,0.9758847291805246,1.0
4246,Semi,Ojeleye,Forward,CZV,7.5,1,True,ZAL,home,1,0.9744801011921955,0.6373756732862847,7.261687048509163,1.0
11520,Yves,Pons,Forward,ASV,7.5,1,True,MTA,home,1,1.0330138352168343,0.47392549551400137,3.6706806186464216,1.0
11558,Justin,Minaya,Forward,BAR,7.5,1,True,EFS,home,1,0.9921276802747302,0.6072403783417816,4.292170380672788,1.0
3911,Kevarrius,Hayes,Center,PAR,7.3,1,True,MIL,home,2,0.9928592717031777,0.5711463077269484,5.9897707160123845,1.0
3957,Oscar,Da Silva,Forward,BAY,7.3,1,True,HTA,away,1,1.034263777814163,0.23066760524707547,5.274875915371578,1.0
3963,Alessandro,Pajola,Guard,PAR,7.3,1,True,MIL,home,2,0.9928592717031777,0.5711463077269484,4.440788507789224,1.0
3942,Maodo,Lo,Guard,ZAL,7.2,1,True,CZV,away,1,0.9891896493697208,0.3626243267137152,5.486251621653261,1.0
7867,Armando,Bacot,Center,MTA,7.2,1,True,ASV,away,1,1.0169927670426289,0.5260745044859986,0.8034657161196792,1.0
11539,Elias,Valtonen,Forward,VBC,7.2,1,True,BJK,away,2,1.0,0.43920214640793864,2.5207588221061346,1.0
3917,Kamar,Baldwin,Guard,BAY,7.1,1,True,HTA,away,1,1.034263777814163,0.23066760524707547,1.8054412888410631,1.0
4129,Myles,Cale,Guard,ASV,7.1,1,True,MTA,home,1,1.0330138352168343,0.47392549551400137,2.7667149151281047,1.0
3891,Vitto,Brown,Forward,BJK,7.0,1,True,VBC,home,2,1.0147146376788245,0.5607978535920614,1.0532252298533118,1.0
3973,Joel,Parra,Forward,BAR,7.0,1,True,EFS,home,1,0.9921276802747302,0.6072403783417816,5.70867965668733,1.0
3992,Terry,Tarpey,Guard,PBB,7.0,1,True,PAO,away,1,1.001926866949797,0.38813790073628573,1.7722080353420637,1.0
